,App ID,AppName,,Reviews,Rating,,,
8292,1105584845,Dashy Box,0,41,4,4+,Games,1
8297,1105790805,奇跡のメガネ　-恋愛シミュレーションゲーム,0,0,0,9+,Games,1
8299,1105805539,トリセツメーカー　トリセツ診断,0,0,0,17+,Entertainment,1
8306,1105834924,WordWhizzle Search,0,49635,4.5,4+,Games,1
8307,1105845815,花粉儿-女性、母婴闲置交易平台,0,0,0,4+,Shopping,1
8310,1105855019,Gardenscapes - New Acres,0,45227,4,4+,Games,1
8311,1105903447,Goat Simulator Waste of Space,4.99,1709,4.5,9+,Games,1
8312,1105918031,Stickman Soccer 2016,0,473,4,4+,Games,1
8314,1105928070,Pan Book 4: Capitol Rising,5.99,1,5,4+,Book,1
8315,1105930001,Pan Book 5: The Shadow Stone,5.99,0,0,4+,Book,1
8316,1105930005,Pan Book 6: The Alliance of Tribes,5.99,0,0,4+,Book,1
8317,1105932165,Pan Book 7: Han Awakening,5.99,7,4.5,4+,Book,1
8320,1105999795,Splashy Cats: Endless Zigzag Arcade Water Game,0,450,4.5,9+,Games,1
8321,1106002394,Pocket Politics,0,2748,4,4+,Games,1
8322,1106012225,PuppetShow: The Face of Humanity (Full),6.99,66,3,9+,Games,1
8323,1106014973,LEGO® Star Wars™: The Force Awakens,0,3207,4,9+,Games,1
8324,1106057049,Fear for Sale: The House on Black River (Full),6.99,69,4,9+,Games,1
8325,1106217529,Cube Roll,0,22,4,4+,Games,1
8330,1106329353,熊猫直播-王者大神主播带你荣耀开黑,0,38,4,12+,Entertainment,1
8334,1106374233,"Tayasui Color, a relaxing coloring book for adults",2.99,656,4.5,4+,Entertainment,1
8338,1106493268,Warcher Defenders,0,39,4.5,12+,Games,1
8339,1106510521,Freddy the Frogcaster's Weather Station,0,14,4.5,4+,Weather,1
8340,1106515427,Go Up,0,456,4,4+,Games,1
8342,1106542634,Tip Tap Soccer,0,29,4,4+,Games,1
8343,1106558008,YouTurbo,0,136,4.5,12+,Games,1
8344,1106606457,Truth Or Dare — Party Game,0,730,4.5,12+,Entertainment,1
8345,1106666606,Bonecrusher: Free Awesome Endless Skull & Bone Game,0,233,3.5,9+,Games,1
8348,1106737361,传说一刀 - 一刀一级PK爆屠龙,0,0,0,12+,Games,1
8351,1106745094,欢乐颂合集—刘涛、蒋欣等主演电视剧同名原著,0.99,0,0,17+,Book,1
8353,1106788059,ニュースパス -かんたん操作で必要なニュースがすぐ読めるニュースアプリ,0,0,0,17+,News,1
8356,1106808184,龙之觉醒-热血经典RPG，回味激燃岁月,0,0,0,12+,Games,1
8357,1106808930,ワンダークラウン,0,0,0,9+,Games,1
8359,1106818611,我叫MT3-回合制魔幻世界 大型公会副本开荒,0,1,5,9+,Games,1
8360,1106831630,ROME: Total War,9.99,373,4.5,12+,Games,1
8361,1106842267,皮皮四川麻将,0,0,0,17+,Games,1
8362,1106842405,無料ゲーム タッチザナンバー（Touch the numbers）計算の脳トレでパズル！,0,0,0,4+,Games,1
8366,1107170561,剑仙传奇·蜀山修仙之独步天下,0,0,0,4+,Games,1
8367,1107282504,NeoWars,0,267,4,9+,Games,1
8370,1107355213,Bullet Hell Monday,0,1296,5,9+,Games,1
8372,1107419480,Base Invaders - For Big Narstie,1.99,0,0,12+,Games,1
8374,1107486943,もやししゃちょー,0,5,4.5,17+,Games,1
8380,1107529451,【推理ゲーム】 YASU-第7捜査課事件ファイル-,0,1,1,12+,Games,1
8381,1107537631,The Forgotten Room,1.99,59,4.5,12+,Games,1
8385,1107704042,Nancy Drew Codes and Clues Mystery Coding Game,0,110,4.5,4+,Education,1
8386,1107741196,Banner Saga 2,9.99,168,4,9+,Games,1
8387,1107742773,Bouncy Tower,0,213,4.5,4+,Games,1
8388,1107818928,【脳トレ】ROLL -ころがす、はめる、きえる-,0,0,0,4+,Games,1
8389,1107822876,Chef's Quest,0,225,4.5,4+,Games,1
8395,1107880005,Dead Venture,0.99,145,4.5,12+,Games,1
8398,1107931279,Dolphin Zero Incognito Browser -Mini Web Explorer,2.99,776,4.5,17+,Productivity,1
8402,1108048349,Alice in Wonderland Puzzle Golf Adventures,0.99,43,4.5,4+,Games,1
8404,1108097491,FURNITURE MOD FOR MINECRAFT EDITION PC GAME - POCKET GUIDE,1.99,292,4,4+,Entertainment,1
8405,1108185975,Sea of Lies: Tide of Treachery - A Hidden Object Mystery (Full),6.99,45,4,9+,Games,1
8406,1108206682,Rise!,0,18,3.5,4+,Games,1
8407,1108219180,Trump Hoverboard Sim - Mannequin Race Challenge,0,68,3,4+,Games,1
8414,1108340786,Zombies Chasing Me,0,43,3.5,4+,Games,1
8419,1108373391,"战姬物语-亚洲顶级画师操刀,颜值爆表手游",0.99,0,0,9+,Games,1
8420,1108384425,Symmetrica - Minimalistic arcade game,0,200,4.5,4+,Games,1
8421,1108402751,捨て猫レスキュー,0,0,0,9+,Games,1
8422,1108417718,PinOut!,0,5003,4,4+,Games,1
8424,1108465034,Escape from the grandma house in the countryside.,0,5,3.5,4+,Games,1
8425,1108475553,Jade Empire™: Special Edition,9.99,206,4.5,17+,Games,1
8426,1108482394,The interactive Legend of Sleepy Hollow: iIrving,2.99,64,5,9+,Book,1
8427,1108507977,Living Legends: Bound by Wishes - A Hidden Object Mystery (Full),6.99,153,4.5,9+,Games,1
8428,1108549870,Choice of the Pirate,4.99,92,4.5,12+,Games,1
8429,1108580508,Running Man Challenge - Game,0,1360,3.5,4+,Games,1
8430,1108583427,Fitmoji by Shaun T,1.99,45,4,9+,Entertainment,1
8431,1108623942,Royal Detective: Legend of The Golem - A Hidden Object Adventure (Full),6.99,72,4.5,9+,Games,1
8432,1108697438,Slaymoji - Emoji Keyboard & iMessage Stickers,0,336,4.5,17+,Entertainment,1
8434,1108733742,Note Always - a notebook designed for Apple Pencil,14.99,6,3.5,4+,Productivity,1
8435,1108774944,らぶいずふぉーえばー #泣けるピアノゲーム,0,0,0,4+,Games,1
8436,1108780504,HIT - Heroes of Incredible Tales,0,1765,4.5,12+,Games,1
8438,1108787635,Fabe Bird - The Flappy Challenge Adventure,0,9,3.5,4+,Entertainment,1
8447,1108939718,猎魔传奇-塔塔&推塔挂机私服手游,0,0,0,12+,Games,1
8448,1108964305,Mars: Mars,0,6116,4.5,9+,Games,1
8449,1109008912,Craft Royale: Clash of Pixels,0,2285,4,9+,Games,1
8450,1109024890,Legend of the Skyfish,3.99,95,3.5,9+,Games,1
8451,1109043621,Baby Beat - Fetal Heartbeat Monitor,4.99,166,1.5,4+,Lifestyle,1
8461,1109425556,"Tinycards - Learn with Fun, Free Flashcards",0,1131,4.5,12+,Education,1
8464,1109444394,Respeck on my Name,0,155,4.5,4+,Games,1
8465,1109489005,ASA's Sailing Challenge,3.99,104,4,4+,Education,1
8467,1109545844,Witches' Legacy: Slumbering Darkness HD - A Hidden Object Mystery (Full),6.99,69,3.5,9+,Games,1
8468,1109668092,脱出ゲーム　大正ロマン　女記者脱出譚,0,0,0,4+,Games,1
8469,1109674878,放置江湖: 大侠的成长之路（高自由度的武侠体验）,0.99,10,2,4+,Games,1
8472,1109751921,Really Bad Chess,0,1015,4.5,4+,Games,1
8473,1109781792,Flip Heroes,0,32,4,4+,Games,1
8474,1109788041,Polyforge,0,1744,4.5,4+,Games,1
8476,1109830748,Pewdiebot,0.99,151,4,12+,Games,1
8478,1110057737,Cosmojis,0,134,3,12+,Lifestyle,1
8480,1110261314,Face Filters - Dog & Other Funny Face Effects,0,329,4,17+,Entertainment,1
8482,1110273623,Free Music - MP3 Streamer & Playlist Manager Pro,0,13443,4.5,4+,Music,1
8484,1110286206,MOBA Legends,0,1815,4,9+,Games,1
8486,1110368735,Risky Rooms,0,10,3.5,4+,Games,1
8487,1110376793,voi,0.99,308,4.5,4+,Games,1
8489,1110429957,Jamie Oliver's Ultimate Recipes,6.99,29,4.5,12+,Food & Drink,1
8490,1110447884,Shadow Wolf Mysteries: Curse of Wolfhill (Full),6.99,39,4,9+,Games,1
8491,1110480334,Dunkers,0,1495,4,4+,Games,1
8492,1110512888,DRAGON MODS MINE EDITION FOR MINECRAFT GAME PC,0.99,318,4,12+,Reference,1
8494,1110631870,"果冻星连萌-全球极具诱惑益智游戏,好玩的闯关游戏,2016最新休闲益智游戏",0.99,0,0,4+,Games,1
8496,1110639444,LightX,1.99,147,3.5,4+,Photo & Video,1
8501,1110657008,帝国征服者-王者联盟列国纷争,0,0,0,12+,Games,1
8506,1110700363,Being SalMan: The Official Game,0,33,4.5,12+,Games,1
8520,1111311076,Open Sorcery,2.99,19,5,12+,Games,1
8522,1111420122,Hear My Baby - Baby Heartbeat Monitor App,3.99,12,3.5,4+,Medical,1
8523,1111428249,当たる占い師【水晶玉子】特別鑑定書≪無料占いあり≫,0,1,3,17+,Entertainment,1
8527,1111486949,PROmoji,1.99,857,4,9+,Utilities,1
8528,1111487818,天天麻将-有奖励的麻将玩法全集,0,2,5,17+,Games,1
8531,1111504185,Stephen Hawking's Pocket Universe,4.99,11,4.5,4+,Education,1
8532,1111504254,Simplissime: The easiest cooking app in the world,2.99,0,0,17+,Food & Drink,1
8538,1111617387,Mutant Creatures Mod for Minecraft PC Edition - Pocket Mods Guide,1.99,346,4,4+,Reference,1
8540,1111665247,Ketchapp Basketball,0,5833,4.5,4+,Games,1
8546,1111873503,Gymoji,0.99,78,3,9+,Entertainment,1
8547,1111876388,T-Mobile Tuesdays,0,3213,2.5,17+,Lifestyle,1
8548,1111957680,CARS MOD FOR MINECRAFT PC EDITION - POCKET MINE GUIDE,1.99,200,4,4+,Entertainment,1
8550,1112040900,シルエットクイズ～人気マンガ・映画アニメキャラ・芸能人で暇つぶし脳トレ,0,0,0,4+,Games,1
8553,1112052555,性教育そうだったのか！世界一まなべる保健体育クイズ(画像付き),0,0,0,17+,Education,1
8557,1112068171,My Town : Dance School,2.99,141,4,4+,Entertainment,1
8560,1112071865,派派激情版-寂陌陌声人交友神器,0,0,0,17+,Social Networking,1
8561,1112071930,"Kubo: A Samurai Quest ™ - Match, Collect, Battle!",0,668,4,4+,Games,1
8563,1112081391,Head Soccer France 2016,0,135,4.5,4+,Games,1
8567,1112156258,Comblosion,1.99,4,5,4+,Games,1
8568,1112162323,Highlights Monster Day,0,49,5,4+,Education,1
8569,1112208725,PARKOUR MAPS FOR MINECRAFT PC EDITION - DOWNLOAD BEST POCKET MAPS FOR MINECRAFT,1.99,296,4,4+,Entertainment,1
8571,1112307917,Geometry Dash World,0,5114,4.5,4+,Games,1
8572,1112350146,Night Terrors: The Beginning,0,954,4,12+,Entertainment,1
8574,1112382631,Burnout City,0,82,4,4+,Games,1
8578,1112433234,Timelines - Time Tracking,7.99,43,4,4+,Productivity,1
8579,1112477374,Smelly Baby - Farty Party,0,32,4,4+,Games,1
8580,1112481571,Star Walk 2 Ads+ Night Sky Map - Stars and Planets,0,161,4,4+,Education,1
8581,1112500249,单机群侠传-金庸群侠传口袋版,0,30,5,9+,Games,1
8582,1112532917,Perchang,1.99,839,3.5,4+,Games,1
8585,1112540727,Tiki Taka World Soccer,2.99,9,2,4+,Games,1
8586,1112551222,Wars Of Warlords : Mini Game With Worldwide Multiplayer,0.99,69,3,12+,Games,1
8587,1112581194,Mods for Minecraft PC Edition - Mod Installer Pocket Guide,1.99,80,3.5,4+,Utilities,1
8589,1112690545,GoldieBlox: Adventures in Coding - The Rocket Cupcake Co.,2.99,24,4.5,4+,Education,1
8590,1112701216,VEHICLES & WEAPONS MODS for Minecraft PC Edition - Pocket Guide,1.99,159,4,4+,Entertainment,1
8594,1112826311,"镜花缘：两世英雄情缘,数年问仙修道",0,0,0,12+,Games,1
8596,1112851561,iSNOB 小众精品爱好者的私藏Top 10,0.99,0,0,17+,Lifestyle,1
8599,1112858566,Nerve — Truth or Dare Dirty Houseparty Party Games,0,6658,4,17+,Lifestyle,1
8600,1112861301,Snot & Fluff - A Space Adventure,2.99,21,4.5,4+,Book,1
8606,1112922482,SBK16 - Official Mobile Game,0,249,4.5,4+,Games,1
8614,1112989865,Chat for Whatsapp - iPad Version,0,5060,3.5,12+,Social Networking,1
8619,1113205946,ZuumSpeed Customizable Speedometer + HUD,0.99,0,0,4+,Navigation,1
8620,1113223808,Rival Stars College Football,0,1132,4,4+,Games,1
8628,1113304677,キモゲーいや、きも毛ー,0,0,0,4+,Games,1
8630,1113359219,RAMP-光を灯す孤独な物語- #無料アクションゲーム,0,0,0,4+,Games,1
8631,1113413855,人众金服[回馈版]-高收益理财软件,0,0,0,4+,Finance,1
8633,1113473319,BOSS Tuner,0,13,3.5,4+,Music,1
8639,1113603774,Papa's Taco Mia HD,2.99,75,4.5,4+,Games,1
8641,1113736426,RollerCoaster Tycoon® Classic,5.99,1794,4,4+,Games,1
8642,1113756219,Doggy Box,0,360,4,4+,Games,1
8644,1113883640,VR Death Simulator,0,22,2,17+,Entertainment,1
8645,1113891385,マジ死にゲー,0,0,0,4+,Games,1
8649,1113923256,まんが一本道〆,4.99,0,0,4+,Games,1
8650,1113936701,创客金融-高收益银行存管投资理财平台,0,0,0,4+,Finance,1
8653,1113943452,Soccer Sumos - Multiplayer party game!,0.99,6,3,4+,Games,1
8654,1113946899,NINE 対戦型脳トレ -目指せ賞金王！-,0,0,0,17+,Games,1
8657,1114046971,Lucky Block Mod for Minecraft PC Edition - Pocket Guide,1.99,14,2,4+,Games,1
8658,1114061571,EmojiMom - An Emoji App for the Modern Mom,0,110,2.5,12+,Entertainment,1
8661,1114127463,Reigns,2.99,3017,4.5,12+,Games,1
8662,1114130722,2-bit Cowboy Rides Again,1.99,25,4.5,9+,Games,1
8664,1114170869,Day of the Tentacle Remastered,4.99,255,5,12+,Games,1
8665,1114234507,StephMoji by Steph Curry,1.99,888,4.5,4+,Utilities,1
8666,1114245788,Funny Face - Filters Pic Swap Effects Photo Editor,0,343,4.5,4+,Entertainment,1
8667,1114261491,Aussie Rules Hero - Footy Goal Kicking Game,0,12,3.5,4+,Games,1
8668,1114284578,ポケット戦国 -戦略と戦術で歴史を作れ！-【本格派 戦国シミュレーション】,7.99,0,0,9+,Games,1
8669,1114288419,视吧-全民手机直播,0,0,0,17+,Social Networking,1
8670,1114312105,Consultant Aide,7.99,881,3.5,4+,Business,1
8672,1114434026,やる夫のチャリ,0,0,0,4+,Games,1
8686,1114483079,Pokedex for Pokemon Go,0.99,7,3,4+,Entertainment,1
8688,1114493266,Crusader Kings: Chronicles,4.99,11,2,17+,Games,1
8690,1114594263,Heroes of Loot 2,3.99,51,4,9+,Games,1
8691,1114606759,Crap! I'm Broke: Out of Pocket,1.99,30,3.5,12+,Games,1
8693,1114681193,Snake.io - Worm.io - Agar Slither Snake Battle,0,5768,4.5,4+,Entertainment,1
8694,1114692553,TIME LOCKER - Shooter,0,627,4.5,9+,Games,1
8698,1114710947,Color Pop Free - Selective Color Splash Effects and Black & White Photography Editor,0,352,4,4+,Photo & Video,1
8701,1114718412,3D Dubai Parking Simulator Drive Real Extreme Super Sports Car,0,166,4.5,4+,Games,1
8704,1114748413,iOAK,1.99,0,0,4+,Education,1
8705,1114751883,diep.io,0,9397,4,9+,Games,1
8708,1114811228,New Star Soccer G-Story,0.99,9,3.5,4+,Games,1
8710,1114886979,Toca Life: Vacation,2.99,1730,4.5,4+,Education,1
8711,1114893521,Blade Sliders,0,136,4,12+,Games,1
8712,1114916686,Limite Limite,0,0,0,17+,Games,1
8713,1114921009,NBA 2K17,7.99,2408,3,4+,Games,1
8714,1115010672,kubic,1.99,30,4,4+,Games,1
8715,1115022026,The Secret To Money,4.99,715,4.5,4+,Lifestyle,1
8719,1115078893,英雄Q传-穿越回合制卡牌手游，梦幻般的剧情，开启3D热血传奇人生,0,0,0,4+,Games,1
8720,1115083152,脱出ゲーム 体育館からの脱出【学校脱出シリーズ5弾】,0,0,0,4+,Games,1
8723,1115092415,街机格斗王,0,1,5,9+,Games,1
8726,1115111967,Collageable PRO - Photo Collage,1.99,202,4,4+,Photo & Video,1
8728,1115128108,RedStory - Little Red Riding Hood,0,185,3.5,4+,Games,1
8734,1115223015,Triennale Game Collection,0,56,2.5,9+,Games,1
8736,1115245945,Smart Matches ~ Puzzles with Matchsticks,0,1,5,4+,Games,1
8737,1115249449,Fight List,0,4702,3.5,4+,Games,1
8739,1115415865,Skyscrapers by Tinybop,2.99,127,3,4+,Education,1
8745,1115633942,Quell Zen+,2.99,73,5,4+,Games,1
8746,1115647211,IllumiMoji,0.99,14,3,17+,Reference,1
8747,1115681877,TRANSPORT MODS for MINECRAFT Pc EDITION,1.99,754,4.5,4+,Navigation,1
8748,1115733806,Hand of God - Top Clicker & Tap Games,0,5141,4.5,12+,Games,1
8749,1115848946,DINOSAUR MOD FOR MINECRAFT PC EDITION - MODS POCKET GUIDE,1.99,413,4,4+,Reference,1
8752,1115911787,Slots: VIP Deluxe Slots Machines - Free Slot Games,0,2732,5,12+,Games,1
8755,1115978213,微火车票-查机票订酒店春运特价随行,0.99,0,0,4+,Travel,1
8756,1115981170,好きになったら負け。　完全無料！女性向けイケメン恋愛ゲーム,0,1,1,9+,Games,1
8759,1116025351,Dr. Panda Farm,2.99,28,4,4+,Education,1
8760,1116026071,Dr. Panda Hoopa City 2,3.99,31,4.5,4+,Education,1
8761,1116027365,Mystic Messenger,0,6754,4.5,12+,Games,1
8762,1116046099,Fancy Cats,0,966,4.5,4+,Games,1
8763,1116069870,车轮车友会—汇集养车、洗车、代驾、汽车头条、汽车用品的车友聊天分享之家,0,0,0,17+,Lifestyle,1
8765,1116112829,Anime Power FX,0,807,4.5,9+,Photo & Video,1
8768,1116164772,Tankio - Battle Arena,0,4513,4,4+,Games,1
8769,1116214450,3D GUNS MOD FOR MINECRAFT PC EDITION - GUN MODS POCKET GUIDE,1.99,268,4.5,4+,Utilities,1
8770,1116215882,Glitch Fixers - The Powerpuff Girls,0,89,4,9+,Games,1
8771,1116249582,Mystery Tales: Her Own Eyes HD - A Hidden Object Mystery (Full),6.99,104,4.5,9+,Games,1
8772,1116253995,Dark Romance: Kingdom of Death HD - A Hidden Object Adventure (Full),6.99,79,4.5,9+,Games,1
8773,1116271098,Final Cut: Fade To Black - A Mystery Hidden Object Game (Full),6.99,49,4.5,9+,Games,1
8774,1116296327,Slots: Get Rich Slot Machines Casino Slot Games,0,1168,5,12+,Games,1
8775,1116320580,"自动证件照 - 智能证件照相机美图美颜编辑,制作学生证件照",0.99,9,3,4+,Photo & Video,1
8776,1116329647,Football Heroes PRO 2017 - featuring NFL Players,0,691,4,9+,Games,1
8781,1116483214,天天萌斗—超级萌红将免费领取，上千少年超级英雄形象，让你在多次元大陆享受卡牌萌斗罗乐趣,0.99,0,0,4+,Games,1
8783,1116494563,Hoverboard Simulator - Endless Hover Board Race,0,203,4,4+,Games,1
8784,1116536171,Can You Dab?,0,2601,4,4+,Games,1
8785,1116541279,これやったことない人いる？,0,0,0,4+,Games,1
8786,1116544191,鴨川等間隔の法則,0,0,0,4+,Games,1
8789,1116549013,Face Effects & Filters,0,97,3,4+,Entertainment,1
8790,1116549578,不思議雑貨店ローズ ～ほのぼの再建記～,0,1,5,4+,Games,1
8795,1116564897,多纳餐厅2,2.99,0,0,4+,Education,1
8796,1116568228,VR-Crazy Car Traffic Racing,0,10,2,4+,Games,1
8803,1116609570,Shopping Mall Girl - Dress Up & Style Game,0,2332,4.5,4+,Games,1
8805,1116622769,坦克新纪元——经典红警狂热回归,0,0,0,4+,Games,1
8809,1116785618,Piggy Show,0,53,4.5,4+,Games,1
8810,1116808304,Nightgate,4.99,947,4.5,4+,Games,1
8811,1116861891,女の子のための女子トレンドまとめアプリ-ウーマガジン-,0,0,0,9+,Catalogs,1
8813,1116876789,Tank War - Geometry Go Shot Color Dot.IO,0,24760,4.5,4+,Games,1
8814,1116880272,マッチングならSecret- 友達・恋人探しSNS,0,0,0,17+,Social Networking,1
8815,1116882930,Change My Location,0.99,165,2,4+,Utilities,1
8819,1116899512,極限ドリブル～神の子 edition～,0,0,0,4+,Games,1
8820,1116902833,Jazza's Arty Games,2.99,127,4.5,9+,Games,1
8821,1116910957,Agatha Christie - The ABC Murders (FULL),6.99,80,4,12+,Games,1
8824,1116937558,牛タン牛タン牛タンタン,0,0,0,4+,Games,1
8825,1116944520,精度93％ 絶望の心理テスト,0,1,1,12+,Lifestyle,1
8827,1116980952,Eden: The Game - Build Your Village!,0,823,4,4+,Games,1
8828,1117166919,RunGunJumpGun,2.99,60,4,9+,Games,1
8840,1117310816,Diamond Story: Jewelry Quest,0,683,4.5,4+,Games,1
8842,1117365978,LEGO® City My City 2,0,424,3.5,4+,Games,1
8844,1117405948,The Game of Life,2.99,2298,4.5,4+,Games,1
8845,1117482308,Bob the Builder™: Build City,2.99,11,3.5,4+,Games,1
8846,1117580704,ANSELFIE - emojis by Ansel,2.99,13,4.5,4+,Utilities,1
8847,1117621317,Steps,0,361,4.5,4+,Games,1
8850,1117719909,Funny Face - Filters Swap Effects Pic for Snapchat,0,2471,4,4+,Lifestyle,1
8860,1117816598,镜花奇缘 - 最新诛仙类卡牌传奇手游游戏,0,0,0,12+,Games,1
8862,1117818844,Natoo,0,0,0,4+,Entertainment,1
8863,1117825020,妙资理财（九周年版)-高收益理财投资平台,0,0,0,4+,Finance,1
8864,1117825025,妙资理财-福利版（年化14.8%注册送1万体验金）,0,0,0,4+,Finance,1
8865,1117844680,Endless Ducker,0,639,4,4+,Games,1
8867,1117905680,Rhinbo - Endless Runner Game,0,391,4,12+,Games,1
8868,1117981792,面白ニュースを超快適に読める!!まとめのまとめMM,0,0,0,17+,Entertainment,1
8869,1117998129,Human Anatomy Atlas 2017 - Complete 3D Human Body,24.99,73,4.5,12+,Medical,1
8870,1118012993,Creatures Mod for Minecraft PC Game Edition - Mods Pocket Guide,1.99,311,4,12+,Utilities,1
8871,1118046725,City Maps for Minecraft PE - Best Maps for Minecraft Pocket Edition (MCPE),1.99,536,3.5,4+,Entertainment,1
8872,1118072618,KORG iWAVESTATION,29.99,47,4.5,4+,Music,1
8873,1118082679,Oh...Sir! The Insult Simulator,1.99,242,4.5,12+,Games,1
8874,1118239905,おじクエ - OJISAN QUEST - タップRPG -,0,0,0,4+,Games,1
8875,1118247592,Shopkins: Chef Club,0,2881,4.5,4+,Games,1
8881,1118353232,ENYO,0,163,3.5,9+,Games,1
8882,1118398079,Agricola All Creatures Big and Small,4.99,35,4,4+,Games,1
8883,1118406919,Wordalot – Picture Crossword,0,3383,4.5,4+,Games,1
8885,1118431695,Bowmasters - Top Multiplayer Bowman Archery Game,0,159323,4.5,12+,Games,1
8886,1118441024,Bloons Supermonkey 2,0.99,599,4.5,9+,Games,1
8888,1118494466,Gabbymoji,1.99,18,4,4+,Entertainment,1
8889,1118646945,PIN Genie Vault – Secret photo album & Password,0,34,4,17+,Utilities,1
8890,1118676232,Super City: Special Edition,4.99,78,4.5,12+,Games,1
8892,1118756851,Stop Curry,0,250,4.5,4+,Games,1
8893,1118803687,Lollipop: Sweet Taste Match3,0,2861,4.5,4+,Games,1
8900,1118839901,ここに墓を建てよう,0,0,0,4+,Games,1
8902,1118844179,Burger Jump,0,145,4.5,4+,Games,1
8904,1118850623,激おこ!! はじめしゃちょー　なんなんですか!?,0,1,5,9+,Games,1
8907,1118878857,Fun Run Arena - Online Multiplayer Running Game,0,4116,4.5,12+,Games,1
8911,1118918368,Talented Pets Show,0,108,4,4+,Games,1
8912,1118999592,Fantasy Football Coach,0,29,3,9+,Games,1
8913,1119002115,Pea – The Premature Ejaculation App,3.99,9,1.5,17+,Health & Fitness,1
8914,1119003636,Moji Edit- Your Custom Emoji Avatar Face,0,238,3.5,4+,Utilities,1
8915,1119018463,Virtual Reality Moon for Google Cardboard VR,0,109,3,4+,Games,1
8919,1119051088,GeniusTest！天才てすと,0,0,0,17+,Entertainment,1
8921,1119058112,炎上なう -つぶやきSNS風シミュレーションゲーム-,0,0,0,9+,Games,1
8922,1119061470,Test your color IQ！カラーIQ診断テスト２,0,0,0,17+,Entertainment,1
8924,1119074194,Chick Go & Climb,0,10,4.5,4+,Games,1
8929,1119104329,Pango Build City,2.99,21,4.5,4+,Games,1
8930,1119107230,面倒だがトリあえずキーボード ～ さわりたくなるキーボード,0.99,0,0,4+,Utilities,1
8931,1119109028,アキラメロン【メロンを受け止める、チョイムズゲー】,0,0,0,4+,Games,1
8932,1119132775,Moasure - the smart tape measure,2.99,35,3,4+,Utilities,1
8935,1119200610,Bowmasters (Ad Free) - Top Multiplayer Bowman Game,3.99,1608,4.5,12+,Games,1
8937,1119322616,Auralux: Constellations,0,2354,4.5,4+,Games,1
8938,1119351068,PolitiCats: Awesome Clicker Game,0,2938,4.5,4+,Games,1
8939,1119358760,Escape from the music room in the school.,0,1,4,4+,Games,1
8940,1119370883,Water Bottle Flip AK 2016,0,93,2.5,9+,Games,1
8942,1119424086,Dumb Ways JR Madcap's Plane,1.99,3,3.5,4+,Education,1
8945,1119482395,Toca Hair Salon 3,2.99,314,4.5,4+,Education,1
8949,1119514051,"PS Deals+ - Games Price Alerts for PS4, PS3, Vita",2.99,28,5,9+,News,1
8950,1119569595,Redungeon,0,1821,4.5,12+,Games,1
8951,1119644926,Out There Chronicles - Ep. 1,1.99,87,4,12+,Games,1
8952,1119713595,Primordia,4.99,49,4.5,9+,Games,1
8953,1119856566,NARUTO SHIPPUDEN: Ultimate Ninja Blazing,0,6426,4.5,9+,Games,1
8961,1120021683,【脱出ゲーム】絶対に最後までプレイしないで 〜謎解き＆ブロックパズル〜,0,0,0,12+,Games,1
8962,1120034048,MARVEL Tsum Tsum,0,838,4.5,4+,Games,1
8965,1120072154,Athlete Shave Salon Games,0,3815,4,9+,Games,1
8967,1120181386,Rubek,1.99,48,4.5,4+,Games,1
8968,1120294802,Tap Titans 2,0,9122,4.5,4+,Games,1
8969,1120339123,Haunted Hotel: The X (Full),6.99,83,4.5,9+,Games,1
8970,1120437406,Cubicle.,0,38,4,4+,Games,1
8971,1120463205,無料アプリ暇つぶしゲーム【BOKEMON】〜トボケモンスターを進化させるで〜,0,0,0,4+,Games,1
8972,1120471712,PINKFONG Birthday Party,0,70,3.5,4+,Education,1
8977,1120547622,Shopkins: Shoppie Dash!,3.99,278,4.5,4+,Games,1
8980,1120565231,Casino Girl-お金稼ぎ美少女育成ゲーム-,0,0,0,12+,Games,1
8981,1120574666,航海帝国HD 唯一正版授权 传承经典 统御大航海强者时代,0.99,0,0,4+,Games,1
8985,1120674971,JOEMOJI Keyboard,0.99,53,4.5,4+,Entertainment,1
8987,1120695201,Blocky Racer - Endless Arcade Racing,0,1122,4.5,4+,Games,1
8988,1120838254,Octonauts,3.99,14,3.5,4+,Education,1
8989,1120861209,Road Not Taken,4.99,291,4.5,9+,Games,1
8990,1120936238,Cafe Story - Play Cooking & Farming Game,0,1498,5,4+,Games,1
8991,1120991202,Zap Zombies,0,145,4,9+,Games,1
8996,1121157685,Buffalo Slots - Royal Casino Fun Slot Machines!,0,3153,5,12+,Games,1
8997,1121160975,ブリ猫,0,0,0,12+,Games,1
8998,1121172075,今日、彼女が死んだ,0,0,0,9+,Games,1
9002,1121196185,Soccer Cup Championship 2016,0,2,5,4+,Games,1
9005,1121283620,ひとりぼっち惑星,0,0,0,12+,Games,1
9006,1121425007,Vampire Legends: Untold Story of Elizabeth (Full),6.99,50,3,9+,Games,1
9007,1121463708,Moji Maker™,1.99,4553,4,4+,Entertainment,1
9010,1121484538,Station Manager,4.99,35,3.5,4+,Games,1
9018,1121545201,Zombie Town Story,0,22,4,12+,Games,1
9021,1121590741,SnapMatch - Single and Group Matching,0,12,1.5,17+,Lifestyle,1
9026,1121659254,江湖风云录-超自由武侠剧情角色扮演手游,0.99,13,4.5,12+,Games,1
9027,1121685698,Chef Siblings - Island Restaurant,0,56,4,4+,Games,1
